0.0	0.0	0.0	0.0
0.13466334164588528	0.12468827930174564	0.002369668246445498	0.002369668246445498
0.13632585203657524	0.2194513715710723	0.002369668246445498	0.04265402843601896
0.21612635078969245	0.3100581878636742	0.030805687203791468	0.12085308056872038
0.21778886118038238	0.39900249376558605	0.030805687203791468	0.15876777251184834
0.25602660016625106	0.4256026600166251	0.08056872037914692	0.20853080568720378
0.32917705735660846	0.45885286783042395	0.11374407582938388	0.22274881516587677
0.36076475477971737	0.5012468827930174	0.13744075829383887	0.2725118483412322
0.3931837073981712	0.5411471321695761	0.15165876777251186	0.33886255924170616
0.40399002493765584	0.5378221113881961	0.17535545023696683	0.3246445497630332
0.4089775561097257	0.5477971737323358	0.17061611374407584	0.33886255924170616
0.4147963424771405	0.5577722360764755	0.18246445497630331	0.3293838862559242
0.41895261845386533	0.544472152950956	0.1895734597156398	0.3412322274881517
0.4147963424771405	0.5777223607647548	0.17298578199052134	0.3744075829383886
0.4164588528678304	0.5403158769742311	0.1943127962085308	0.31516587677725116
0.43308395677472983	0.5536159600997507	0.20616113744075829	0.31516587677725116
0.42061512884455526	0.5752285951787198	0.19194312796208532	0.34360189573459715
0.42643391521197005	0.5569409808811305	0.1895734597156398	0.3293838862559242
0.4139650872817955	0.57190357439734	0.18009478672985782	0.34834123222748814
0.4380714879467997	0.5860349127182045	0.2037914691943128	0.36255924170616116
0.4339152119700748	0.571072319201995	0.2037914691943128	0.35071090047393366
0.4197838736492103	0.5760598503740648	0.1990521327014218	0.3459715639810427
0.4480465502909393	0.57356608478803	0.22037914691943128	0.3578199052132701
0.45552784704904403	0.5752285951787198	0.2156398104265403	0.3696682464454976
0.4538653366583541	0.5802161263507897	0.22511848341232227	0.37203791469194314
0.4688279301745636	0.5943474646716542	0.21800947867298578	0.3791469194312796
0.46633416458852867	0.5876974231088944	0.23222748815165878	0.3767772511848341
0.48794679966749793	0.600166251039069	0.24170616113744076	0.3862559241706161
0.48794679966749793	0.6018287614297589	0.24644549763033174	0.3696682464454976
0.48046550290939316	0.5985037406483791	0.22748815165876776	0.3981042654028436
0.5012468827930174	0.5893599334995844	0.2677725118483412	0.3815165876777251
0.4929343308395677	0.5827098919368247	0.26303317535545023	0.3744075829383886
0.5078969243557773	0.5835411471321695	0.2677725118483412	0.36492890995260663
0.49542809642560265	0.5876974231088944	0.2677725118483412	0.37203791469194314
0.48877805486284287	0.5901911886949294	0.26066350710900477	0.3696682464454976
0.4945968412302577	0.5910224438902744	0.2677725118483412	0.38388625592417064
0.5004156275976724	0.6051537822111388	0.2677725118483412	0.4052132701421801
0.4912718204488778	0.5976724854530341	0.25829383886255924	0.4004739336492891
0.5203657522859518	0.6068162926018288	0.28672985781990523	0.4075829383886256
0.5178719866999169	0.6034912718204489	0.3080568720379147	0.4028436018957346
0.5103906899418121	0.6109725685785536	0.2890995260663507	0.4004739336492891
0.512884455527847	0.5985037406483791	0.26540284360189575	0.3909952606635071
